order_number,order_date,item_name,quantity,product_price,total_products
8595,23/02/2018 18:38,Mint Sauce,1,0.5,12
8592,23/02/2018 17:14,Mint Sauce,1,0.5,11
8591,23/02/2018 16:08,Mango Chutney,1,0.5,6
8582,21/02/2018 18:41,Mint Sauce,1,0.5,12
8573,19/02/2018 20:12,Mango Chutney,1,0.5,6
8568,18/02/2018 17:56,Mango Chutney,1,0.5,6
8564,17/02/2018 19:53,Mango Chutney,1,0.5,7
8558,17/02/2018 17:47,Mint Sauce,1,0.5,4
8548,16/02/2018 20:03,Mango Chutney,1,0.5,7
8547,16/02/2018 18:58,Mango Chutney,1,0.5,9
8547,16/02/2018 18:58,Mint Sauce,1,0.5,9
8546,16/02/2018 18:58,Red Sauce,1,0.5,9
8545,16/02/2018 18:51,Mango Chutney,1,0.5,9
8538,16/02/2018 17:10,Mango Chutney,1,0.5,7
8534,15/02/2018 19:19,Mango Chutney,1,0.5,12
8534,15/02/2018 19:19,Mint Sauce,1,0.5,12
8534,15/02/2018 19:19,Red Sauce,1,0.5,12
8533,15/02/2018 19:17,Onion Chutney,1,0.5,10
8523,14/02/2018 22:57,Mango Chutney,1,0.5,9
8516,14/02/2018 19:21,Mango Chutney,1,0.5,7
8515,14/02/2018 19:07,Mint Sauce,1,0.5,9
8495,13/02/2018 18:44,Mint Sauce,1,0.5,5
8486,11/02/2018 18:46,Red Sauce,1,0.5,6
8472,10/02/2018 19:32,Mango Chutney,1,0.5,9
8471,10/02/2018 19:36,Mango Chutney,1,0.5,11
8467,10/02/2018 17:19,Onion Chutney,3,0.5,5
8461,09/02/2018 19:41,Mint Sauce,1,0.5,9
8453,09/02/2018 17:28,Mango Chutney,1,0.5,14
8453,09/02/2018 17:28,Onion Chutney,1,0.5,14
8439,06/02/2018 20:13,Mint Sauce,1,0.5,13
8439,06/02/2018 20:13,Lime Pickle,1,0.5,13
8412,03/02/2018 19:50,Mango Chutney,1,0.5,7
8411,03/02/2018 19:14,Mango Chutney,1,0.5,8
8410,03/02/2018 18:57,Onion Chutney,1,0.5,6
8406,03/02/2018 18:23,Mango Chutney,1,0.5,6
8357,30/01/2018 19:13,Lime Pickle,2,0.5,13
8352,29/01/2018 17:56,Mango Chutney,1,0.5,6
8352,29/01/2018 17:56,Onion Chutney,1,0.5,6
8352,29/01/2018 17:56,Lime Pickle,1,0.5,6
8351,29/01/2018 17:37,Mango Chutney,1,0.5,4
8323,27/01/2018 17:51,Onion Chutney,1,0.5,11
8322,27/01/2018 17:43,Mint Sauce,1,0.5,12
8321,27/01/2018 17:36,Onion Chutney,3,0.5,7
8314,26/01/2018 19:25,Onion Chutney,1,0.5,7
8314,26/01/2018 19:25,Red Sauce,1,0.5,7
8313,26/01/2018 19:19,Mango Chutney,2,0.5,17
8313,26/01/2018 19:19,Mint Sauce,1,0.5,17
8275,22/01/2018 19:01,Lime Pickle,2,0.5,3
8266,21/01/2018 18:52,Mint Sauce,1,0.5,8
8266,21/01/2018 18:52,Mango Chutney,1,0.5,8
8264,21/01/2018 18:13,Mango Chutney,1,0.5,9
8261,21/01/2018 18:08,Mango Chutney,1,0.5,9
8247,20/01/2018 18:45,Onion Chutney,1,0.5,7
8247,20/01/2018 18:45,Mango Chutney,1,0.5,7
8230,19/01/2018 19:53,Mint Sauce,1,0.5,10
8230,19/01/2018 19:53,Lime Pickle,1,0.5,10
8198,16/01/2018 19:11,Onion Chutney,1,0.5,11
8189,14/01/2018 19:02,Mint Sauce,1,0.5,7
8188,14/01/2018 17:25,Mint Sauce,1,0.5,8
8181,13/01/2018 19:29,Mint Sauce,1,0.5,9
8171,13/01/2018 18:07,Mango Chutney,1,0.5,11
8170,13/01/2018 17:57,Onion Chutney,1,0.5,9
8155,12/01/2018 18:45,Mango Chutney,1,0.5,6
8139,11/01/2018 17:50,Mango Chutney,1,0.5,5
8129,10/01/2018 18:50,Onion Chutney,1,0.5,8
8113,07/01/2018 18:39,Onion Chutney,3,0.5,7
8095,06/01/2018 19:35,Lime Pickle,2,0.5,4
8095,06/01/2018 19:35,Onion Chutney,1,0.5,4
8088,06/01/2018 18:45,Mint Sauce,1,0.5,8
8088,06/01/2018 18:45,Red Sauce,1,0.5,8
8083,06/01/2018 17:31,Lime Pickle,1,0.5,10
8083,06/01/2018 17:31,Mango Chutney,1,0.5,10
8081,05/01/2018 22:25,Mango Chutney,1,0.5,6
8069,05/01/2018 18:29,Mango Chutney,4,0.5,18
8065,05/01/2018 18:04,Red Sauce,1,0.5,23
8065,05/01/2018 18:04,Onion Chutney,1,0.5,23
8063,05/01/2018 17:44,Mint Sauce,1,0.5,9
8062,05/01/2018 17:43,Mango Chutney,1,0.5,9
8060,05/01/2018 17:35,Mango Chutney,1,0.5,10
8059,05/01/2018 15:40,Lime Pickle,1,0.5,7
8053,04/01/2018 21:04,Onion Chutney,1,0.5,6
8047,04/01/2018 18:02,Mango Chutney,1,0.5,11
8041,02/01/2018 20:26,Onion Chutney,1,0.5,5
8040,02/01/2018 20:23,Lime Pickle,2,0.5,6
8035,02/01/2018 18:08,Mango Chutney,1,0.5,5
8015,31/12/2017 20:40,Mango Chutney,1,0.5,6
8013,31/12/2017 20:38,Mint Sauce,2,0.5,9
8011,31/12/2017 20:32,Mango Chutney,1,0.5,10
8010,31/12/2017 20:32,Onion Chutney,1,0.5,9
8008,31/12/2017 20:08,Mango Chutney,2,0.5,9
8006,31/12/2017 19:59,Onion Chutney,1,0.5,20
8006,31/12/2017 19:59,Red Sauce,1,0.5,20
8006,31/12/2017 19:59,Mint Sauce,1,0.5,20
8005,31/12/2017 19:34,Mango Chutney,1,0.5,6
7987,30/12/2017 20:06,Mango Chutney,1,0.5,4
7982,30/12/2017 18:26,Onion Chutney,1,0.5,8
7977,30/12/2017 17:37,Onion Chutney,2,0.5,13
7977,30/12/2017 17:37,Red Sauce,1,0.5,13
7972,29/12/2017 20:19,Mango Chutney,1,0.5,8
7972,29/12/2017 20:19,Onion Chutney,1,0.5,8
7951,28/12/2017 18:28,Mango Chutney,1,0.5,6
7939,26/12/2017 19:16,Mango Chutney,1,0.5,9
7939,26/12/2017 19:16,Mint Sauce,1,0.5,9
7939,26/12/2017 19:16,Lime Pickle,1,0.5,9
7924,24/12/2017 18:55,Mint Sauce,1,0.5,7
7916,24/12/2017 17:34,Mango Chutney,2,0.5,8
7911,23/12/2017 21:53,Mango Chutney,4,0.5,9
7899,22/12/2017 21:26,Mango Chutney,1,0.5,13
7899,22/12/2017 21:26,Mint Sauce,1,0.5,13
7892,22/12/2017 19:23,Mango Chutney,1,0.5,7
7891,22/12/2017 19:22,Lime Pickle,1,0.5,7
7888,22/12/2017 18:02,Mint Sauce,1,0.5,9
7887,22/12/2017 17:58,Red Sauce,1,0.5,9
7877,21/12/2017 19:28,Mango Chutney,1,0.5,8
7874,21/12/2017 18:43,Mango Chutney,1,0.5,18
7870,21/12/2017 17:21,Mint Sauce,1,0.5,11
7862,20/12/2017 18:32,Red Sauce,1,0.5,9
7850,19/12/2017 17:43,Mango Chutney,1,0.5,5
7845,18/12/2017 22:51,Mango Chutney,1,0.5,3
7840,18/12/2017 18:20,Mint Sauce,1,0.5,6
7813,16/12/2017 22:43,Mango Chutney,1,0.5,9
7812,16/12/2017 21:21,Onion Chutney,1,0.5,7
7810,16/12/2017 20:38,Mango Chutney,1,0.5,8
7797,16/12/2017 18:10,Mint Sauce,1,0.5,9
7790,16/12/2017 12:34,Mint Sauce,2,0.5,8
7767,13/12/2017 18:21,Mango Chutney,1,0.5,22
7767,13/12/2017 18:21,Onion Chutney,1,0.5,22
7761,13/12/2017 17:32,Red Sauce,1,0.5,7
7754,12/12/2017 19:16,Mango Chutney,2,0.5,15
7754,12/12/2017 19:16,Mint Sauce,2,0.5,15
7748,11/12/2017 19:38,Mint Sauce,1,0.5,11
7748,11/12/2017 19:38,Onion Chutney,1,0.5,11
7734,10/12/2017 16:57,Mint Sauce,1,0.5,8
7729,09/12/2017 21:32,Mint Sauce,2,0.5,5
7714,09/12/2017 18:26,Onion Chutney,2,0.5,8
7714,09/12/2017 18:26,Red Sauce,1,0.5,8
7700,08/12/2017 21:01,Mango Chutney,2,0.5,6
7700,08/12/2017 21:01,Mint Sauce,1,0.5,6
7696,08/12/2017 19:37,Mint Sauce,1,0.5,15
7696,08/12/2017 19:37,Onion Chutney,1,0.5,15
7689,08/12/2017 18:56,Mango Chutney,2,0.5,9
7680,08/12/2017 18:12,Mint Sauce,1,0.5,10
7680,08/12/2017 18:12,Onion Chutney,1,0.5,10
7669,07/12/2017 19:39,Red Sauce,1,0.5,9
7644,04/12/2017 19:18,Mango Chutney,1,0.5,6
7633,03/12/2017 19:11,Onion Chutney,2,0.5,7
7633,03/12/2017 19:11,Mint Sauce,1,0.5,7
7629,03/12/2017 18:24,Mint Sauce,1,0.5,7
7627,03/12/2017 18:00,Mango Chutney,1,0.5,7
7614,02/12/2017 20:37,Mango Chutney,1,0.5,7
7606,02/12/2017 18:03,Red Sauce,1,0.5,13
7606,02/12/2017 18:03,Mint Sauce,1,0.5,13
7603,02/12/2017 17:49,Onion Chutney,1,0.5,9
7601,02/12/2017 17:38,Onion Chutney,2,0.5,7
7596,01/12/2017 22:24,Mango Chutney,1,0.5,6
7594,01/12/2017 19:45,Mint Sauce,1,0.5,5
7593,01/12/2017 19:42,Mango Chutney,1,0.5,9
7593,01/12/2017 19:42,Onion Chutney,2,0.5,9
7584,30/11/2017 18:39,Onion Chutney,1,0.5,11
7540,25/11/2017 19:10,Mango Chutney,2,0.5,11
7540,25/11/2017 19:10,Onion Chutney,1,0.5,11
7534,25/11/2017 18:52,Mango Chutney,1,0.5,7
7532,25/11/2017 18:39,Onion Chutney,1,0.5,8
7510,24/11/2017 18:49,Mango Chutney,1,0.5,5
7491,22/11/2017 19:36,Mango Chutney,1,0.5,7
7491,22/11/2017 19:36,Red Sauce,1,0.5,7
7488,22/11/2017 18:24,Mango Chutney,1,0.5,10
7456,18/11/2017 21:53,Red Sauce,1,0.5,8
7456,18/11/2017 21:53,Mint Sauce,1,0.5,8
7445,18/11/2017 18:08,Mint Sauce,1,0.5,9
7436,18/11/2017 17:20,Mango Chutney,1,0.5,9
7434,18/11/2017 17:04,Mint Sauce,1,0.5,12
7432,17/11/2017 22:19,Mango Chutney,1,0.5,5
7425,17/11/2017 19:40,Mango Chutney,1,0.5,7
7404,16/11/2017 17:20,Mango Chutney,1,0.5,14
7403,16/11/2017 11:27,Lime Pickle,1,0.5,13
7390,14/11/2017 17:46,Mango Chutney,1,0.5,8
7385,13/11/2017 19:24,Mango Chutney,1,0.5,8
7383,13/11/2017 18:17,Mango Chutney,1,0.5,6
7374,12/11/2017 14:53,Mint Sauce,1,0.5,1
7351,11/11/2017 17:31,Mango Chutney,1,0.5,9
7346,10/11/2017 20:04,Lime Pickle,1,0.5,9
7342,10/11/2017 18:21,Mango Chutney,2,0.5,7
7342,10/11/2017 18:21,Mint Sauce,2,0.5,7
7337,10/11/2017 18:02,Mango Chutney,1,0.5,12
7337,10/11/2017 18:02,Mint Sauce,1,0.5,12
7323,08/11/2017 12:30,Mint Sauce,1,0.5,7
7298,04/11/2017 19:59,Mint Sauce,1,0.5,7
7297,04/11/2017 19:46,Mint Sauce,1,0.5,11
7293,04/11/2017 19:14,Mango Chutney,1,0.5,5
7288,04/11/2017 18:23,Onion Chutney,1,0.5,9
7287,04/11/2017 18:09,Mint Sauce,1,0.5,7
7286,04/11/2017 18:04,Lime Pickle,1,0.5,16
7286,04/11/2017 18:04,Mint Sauce,1,0.5,16
7273,03/11/2017 18:58,Red Sauce,1,0.5,7
7258,01/11/2017 21:39,Mango Chutney,1,0.5,6
7255,01/11/2017 18:23,Onion Chutney,1,0.5,8
7236,30/10/2017 17:58,Mango Chutney,1,0.5,6
7232,30/10/2017 10:01,Mango Chutney,1,0.5,5
7226,29/10/2017 17:11,Mango Chutney,1,0.5,7
7218,28/10/2017 19:44,Mango Chutney,1,0.5,9
7218,28/10/2017 19:44,Mint Sauce,1,0.5,9
7215,28/10/2017 18:41,Red Sauce,1,0.5,8
7211,28/10/2017 17:53,Mint Sauce,1,0.5,7
7206,27/10/2017 20:22,Lime Pickle,1,0.5,10
7201,27/10/2017 19:20,Onion Chutney,2,0.5,6
7199,27/10/2017 18:54,Red Sauce,1,0.5,10
7199,27/10/2017 18:54,Mango Chutney,1,0.5,10
7197,27/10/2017 18:36,Onion Chutney,1,0.5,11
7191,27/10/2017 17:14,Red Sauce,1,0.5,13
7180,25/10/2017 21:33,Onion Chutney,1,0.5,6
7178,25/10/2017 20:07,Onion Chutney,1,0.5,11
7157,22/10/2017 17:46,Onion Chutney,1,0.5,15
7153,21/10/2017 19:34,Red Sauce,1,0.5,8
7151,21/10/2017 18:33,Lime Pickle,1,0.5,12
7150,21/10/2017 18:27,Mango Chutney,1,0.5,11
7150,21/10/2017 18:27,Lime Pickle,1,0.5,11
7149,21/10/2017 18:19,Mango Chutney,1,0.5,9
7149,21/10/2017 18:19,Onion Chutney,1,0.5,9
7145,21/10/2017 17:38,Red Sauce,1,0.5,10
7145,21/10/2017 17:38,Mint Sauce,2,0.5,10
7139,20/10/2017 19:29,Mango Chutney,1,0.5,7
7138,20/10/2017 19:25,Lime Pickle,1,0.5,11
7132,20/10/2017 18:22,Mango Chutney,1,0.5,10
7114,17/10/2017 18:18,Onion Chutney,1,0.5,4
7101,15/10/2017 17:23,Lime Pickle,1,0.5,10
7101,15/10/2017 17:23,Mango Chutney,1,0.5,10
7083,14/10/2017 18:31,Lime Pickle,1,0.5,8
7077,14/10/2017 17:51,Mint Sauce,2,0.5,14
7073,14/10/2017 16:45,Mint Sauce,1,0.5,12
7069,13/10/2017 20:09,Mint Sauce,1,0.5,7
7063,13/10/2017 19:42,Mango Chutney,1,0.5,13
7057,13/10/2017 18:57,Mango Chutney,1,0.5,10
7057,13/10/2017 18:57,Mint Sauce,1,0.5,10
7054,13/10/2017 18:34,Mint Sauce,1,0.5,13
7054,13/10/2017 18:34,Red Sauce,1,0.5,13
7036,11/10/2017 19:16,Mango Chutney,1,0.5,6
7035,11/10/2017 19:12,Mango Chutney,1,0.5,7
7031,11/10/2017 18:42,Mint Sauce,1,0.5,12
7031,11/10/2017 18:42,Onion Chutney,1,0.5,12
7031,11/10/2017 18:42,Red Sauce,1,0.5,12
7011,09/10/2017 17:22,Mango Chutney,1,0.5,14
6993,08/10/2017 16:18,Mango Chutney,1,0.5,8
6975,06/10/2017 21:24,Mint Sauce,1,0.5,9
6972,06/10/2017 19:42,Red Sauce,1,0.5,13
6964,06/10/2017 17:13,Onion Chutney,1,0.5,10
6948,04/10/2017 17:40,Mango Chutney,1,0.5,8
6948,04/10/2017 17:40,Red Sauce,1,0.5,8
6941,03/10/2017 18:17,Lime Pickle,1,0.5,4
6940,03/10/2017 18:11,Mango Chutney,1,0.5,9
6940,03/10/2017 18:11,Red Sauce,1,0.5,9
6920,01/10/2017 17:27,Mango Chutney,1,0.5,7
6914,30/09/2017 21:24,Mango Chutney,3,0.5,9
6904,29/09/2017 20:40,Red Sauce,1,0.5,3
6895,29/09/2017 19:00,Onion Chutney,1,0.5,10
6895,29/09/2017 19:00,Mint Sauce,1,0.5,10
6890,29/09/2017 18:16,Red Sauce,1,0.5,10
6889,29/09/2017 17:58,Mango Chutney,1,0.5,3
6883,28/09/2017 20:07,Mint Sauce,2,0.5,7
6880,28/09/2017 19:06,Onion Chutney,1,0.5,8
6866,27/09/2017 17:43,Mango Chutney,1,0.5,6
6865,27/09/2017 11:12,Mint Sauce,1,0.5,21
6861,26/09/2017 20:30,Mint Sauce,1,0.5,11
6861,26/09/2017 20:30,Red Sauce,1,0.5,11
6841,24/09/2017 18:25,Onion Chutney,1,0.5,8
6841,24/09/2017 18:25,Lime Pickle,1,0.5,8
6829,23/09/2017 19:30,Mint Sauce,2,0.5,13
6829,23/09/2017 19:30,Lime Pickle,1,0.5,13
6828,23/09/2017 19:23,Lime Pickle,1,0.5,7
6826,23/09/2017 19:14,Mango Chutney,1,0.5,8
6823,23/09/2017 18:46,Mango Chutney,1,0.5,6
6821,23/09/2017 18:20,Onion Chutney,2,0.5,11
6821,23/09/2017 18:20,Mint Sauce,2,0.5,11
6812,22/09/2017 19:57,Mint Sauce,1,0.5,8
6809,22/09/2017 19:30,Mint Sauce,1,0.5,8
6805,22/09/2017 18:45,Mango Chutney,1,0.5,6
6804,22/09/2017 18:40,Mango Chutney,1,0.5,6
6784,20/09/2017 18:25,Mango Chutney,2,0.5,9
6764,17/09/2017 19:07,Mint Sauce,1,0.5,7
6761,17/09/2017 18:39,Mint Sauce,1,0.5,10
6753,16/09/2017 18:52,Onion Chutney,1,0.5,6
6750,16/09/2017 18:26,Red Sauce,1,0.5,10
6744,16/09/2017 17:39,Onion Chutney,3,0.5,9
6744,16/09/2017 17:39,Mint Sauce,2,0.5,9
6744,16/09/2017 17:39,Red Sauce,2,0.5,9
6743,16/09/2017 17:08,Lime Pickle,1,0.5,9
6729,15/09/2017 18:48,Mint Sauce,1,0.5,21
6725,15/09/2017 18:17,Mango Chutney,1,0.5,5
6703,13/09/2017 17:58,Onion Chutney,1,0.5,12
6672,09/09/2017 18:25,Onion Chutney,1,0.5,8
6664,08/09/2017 22:12,Mango Chutney,1,0.5,5
6640,07/09/2017 18:46,Mango Chutney,1,0.5,8
6640,07/09/2017 18:46,Onion Chutney,1,0.5,8
6620,03/09/2017 20:59,Mint Sauce,1,0.5,8
6611,03/09/2017 18:17,Mango Chutney,2,0.5,6
6609,03/09/2017 17:19,Mango Chutney,2,0.5,7
6603,02/09/2017 21:06,Red Sauce,1,0.5,6
6579,01/09/2017 19:00,Lime Pickle,1,0.5,8
6573,01/09/2017 16:00,Mango Chutney,1,0.5,7
6552,29/08/2017 19:33,Onion Chutney,1,0.5,6
6541,28/08/2017 19:24,Mango Chutney,1,0.5,6
6524,27/08/2017 18:15,Mint Sauce,1,0.5,8
6496,25/08/2017 18:42,Mint Sauce,1,0.5,8
6495,25/08/2017 18:35,Mint Sauce,1,0.5,8
6484,24/08/2017 19:34,Onion Chutney,1,0.5,8
6483,24/08/2017 19:09,Onion Chutney,1,0.5,7
6483,24/08/2017 19:09,Red Sauce,1,0.5,7
6482,24/08/2017 18:58,Mint Sauce,1,0.5,15
6472,23/08/2017 17:09,Mango Chutney,1,0.5,8
6426,18/08/2017 21:40,Red Sauce,1,0.5,6
6415,18/08/2017 18:35,Onion Chutney,2,0.5,11
6376,14/08/2017 20:01,Mint Sauce,1,0.5,9
6341,11/08/2017 19:06,Onion Chutney,1,0.5,13
6339,11/08/2017 18:42,Lime Pickle,1,0.5,5
6309,07/08/2017 18:01,Mango Chutney,1,0.5,10
6309,07/08/2017 18:01,Red Sauce,1,0.5,10
6304,06/08/2017 18:46,Onion Chutney,1,0.5,8
6304,06/08/2017 18:46,Mango Chutney,1,0.5,8
6287,05/08/2017 19:13,Mango Chutney,2,0.5,8
6281,05/08/2017 17:37,Mint Sauce,1,0.5,4
6275,04/08/2017 20:00,Lime Pickle,1,0.5,8
6275,04/08/2017 20:00,Red Sauce,1,0.5,8
6270,04/08/2017 19:15,Mango Chutney,2,0.5,12
6270,04/08/2017 19:15,Mint Sauce,2,0.5,12
6267,04/08/2017 18:14,Mango Chutney,2,0.5,10
6266,04/08/2017 17:44,Red Sauce,1,0.5,12
6254,02/08/2017 19:30,Mint Sauce,1,0.5,3
6193,28/07/2017 17:35,Mint Sauce,1,0.5,7
6192,28/07/2017 12:27,Mint Sauce,2,0.5,6
6187,27/07/2017 19:45,Lime Pickle,2,0.5,8
6180,27/07/2017 17:29,Mango Chutney,1,0.5,11
6180,27/07/2017 17:29,Onion Chutney,1,0.5,11
6180,27/07/2017 17:29,Red Sauce,1,0.5,11
6172,25/07/2017 19:32,Mango Chutney,1,0.5,9
6171,25/07/2017 18:18,Lime Pickle,1,0.5,9
6165,24/07/2017 19:42,Mint Sauce,2,0.5,7
6162,23/07/2017 21:29,Mango Chutney,1,0.5,7
6159,23/07/2017 19:05,Red Sauce,1,0.5,9
6152,22/07/2017 21:06,Lime Pickle,1,0.5,5
6146,22/07/2017 19:45,Onion Chutney,1,0.5,12
6146,22/07/2017 19:45,Mint Sauce,1,0.5,12
6146,22/07/2017 19:45,Lime Pickle,1,0.5,12
6121,21/07/2017 17:35,Mango Chutney,1,0.5,11
6071,16/07/2017 17:55,Mango Chutney,1,0.5,7
6066,15/07/2017 21:28,Mango Chutney,1,0.5,8
6064,15/07/2017 19:59,Mango Chutney,1,0.5,6
6052,15/07/2017 17:57,Onion Chutney,1,0.5,9
6050,14/07/2017 21:14,Lime Pickle,1,0.5,9
6050,14/07/2017 21:14,Red Sauce,1,0.5,9
6046,14/07/2017 20:27,Mango Chutney,1,0.5,8
6039,14/07/2017 18:54,Mango Chutney,1,0.5,9
6028,13/07/2017 22:23,Mango Chutney,1,0.5,11
6018,12/07/2017 18:38,Lime Pickle,1,0.5,10
6010,11/07/2017 19:34,Mango Chutney,2,0.5,7
6008,11/07/2017 19:25,Mango Chutney,1,0.5,7
6005,10/07/2017 21:03,Mint Sauce,1,0.5,7
5997,09/07/2017 22:10,Mint Sauce,1,0.5,4
5974,08/07/2017 20:25,Mango Chutney,1,0.5,6
5956,07/07/2017 18:23,Onion Chutney,1,0.5,15
5956,07/07/2017 18:23,Mint Sauce,1,0.5,15
5956,07/07/2017 18:23,Red Sauce,1,0.5,15
5955,07/07/2017 17:58,Red Sauce,1,0.5,11
5951,06/07/2017 20:26,Mint Sauce,1,0.5,4
5938,05/07/2017 17:56,Onion Chutney,1,0.5,13
5920,03/07/2017 21:55,Mango Chutney,1,0.5,12
5920,03/07/2017 21:55,Onion Chutney,1,0.5,12
5919,03/07/2017 21:52,Mint Sauce,1,0.5,11
5915,03/07/2017 18:56,Mint Sauce,2,0.5,6
5914,03/07/2017 18:49,Mint Sauce,2,0.5,6
5913,03/07/2017 18:29,Mango Chutney,1,0.5,8
5896,01/07/2017 19:50,Mango Chutney,2,0.5,7
5886,01/07/2017 18:10,Onion Chutney,2,0.5,11
5877,30/06/2017 19:57,Mango Chutney,3,0.5,10
5865,29/06/2017 21:34,Mint Sauce,1,0.5,7
5863,29/06/2017 20:24,Mango Chutney,1,0.5,7
5848,27/06/2017 20:01,Mint Sauce,2,0.5,6
5825,25/06/2017 19:59,Mango Chutney,1,0.5,11
5820,25/06/2017 17:59,Mango Chutney,2,0.5,21
5820,25/06/2017 17:59,Mint Sauce,2,0.5,21
5804,24/06/2017 17:47,Mango Chutney,1,0.5,13
5804,24/06/2017 17:47,Mint Sauce,1,0.5,13
5802,24/06/2017 17:40,Mango Chutney,1,0.5,9
5798,23/06/2017 20:42,Red Sauce,1,0.5,10
5783,23/06/2017 18:27,Onion Chutney,1,0.5,13
5782,23/06/2017 18:46,Mango Chutney,1,0.5,9
5774,22/06/2017 21:36,Onion Chutney,2,0.5,7
5767,21/06/2017 18:38,Mango Chutney,1,0.5,6
5757,19/06/2017 21:12,Red Sauce,1,0.5,7
5756,19/06/2017 19:25,Mango Chutney,1,0.5,9
5756,19/06/2017 19:25,Lime Pickle,1,0.5,9
5743,18/06/2017 16:49,Mint Sauce,1,0.5,8
5736,17/06/2017 18:26,Mango Chutney,1,0.5,8
5722,15/06/2017 18:21,Mango Chutney,2,0.5,9
5717,14/06/2017 19:37,Mango Chutney,1,0.5,7
5705,12/06/2017 20:40,Mango Chutney,1,0.5,6
5699,11/06/2017 19:29,Mint Sauce,1,0.5,8
5689,11/06/2017 17:51,Mango Chutney,1,0.5,7
5681,10/06/2017 19:10,Onion Chutney,1,0.5,8
5677,09/06/2017 22:01,Lime Pickle,1,0.5,6
5677,09/06/2017 22:01,Mango Chutney,1,0.5,6
5675,09/06/2017 21:12,Mango Chutney,1,0.5,4
5660,08/06/2017 19:14,Mango Chutney,1,0.5,7
5650,07/06/2017 17:17,Mango Chutney,2,0.5,10
5650,07/06/2017 17:17,Onion Chutney,2,0.5,10
5613,03/06/2017 19:16,Mango Chutney,1,0.5,9
5613,03/06/2017 19:16,Onion Chutney,1,0.5,9
5609,03/06/2017 18:55,Red Sauce,1,0.5,8
5598,02/06/2017 19:20,Mango Chutney,1,0.5,4
5577,31/05/2017 19:07,Onion Chutney,1,0.5,5
5564,29/05/2017 19:55,Mango Chutney,1,0.5,5
5558,29/05/2017 18:24,Mango Chutney,1,0.5,10
5556,29/05/2017 17:46,Mint Sauce,1,0.5,7
5539,27/05/2017 20:10,Mango Chutney,2,0.5,7
5531,27/05/2017 17:39,Mint Sauce,1,0.5,9
5521,26/05/2017 18:38,Mint Sauce,2,0.5,13
5511,25/05/2017 19:12,Onion Chutney,1,0.5,8
5510,25/05/2017 18:50,Red Sauce,1,0.5,8
5509,25/05/2017 18:27,Mango Chutney,1,0.5,7
5483,20/05/2017 20:58,Lime Pickle,1,0.5,7
5481,20/05/2017 19:30,Mango Chutney,1,0.5,8
5466,19/05/2017 18:57,Mango Chutney,1,0.5,4
5463,19/05/2017 18:19,Mint Sauce,1,0.5,14
5463,19/05/2017 18:19,Mango Chutney,1,0.5,14
5461,19/05/2017 16:56,Mango Chutney,1,0.5,10
5455,18/05/2017 18:44,Onion Chutney,1,0.5,15
5438,15/05/2017 21:46,Onion Chutney,1,0.5,8
5438,15/05/2017 21:46,Red Sauce,1,0.5,8
5425,14/05/2017 15:44,Onion Chutney,1,0.5,16
5425,14/05/2017 15:44,Red Sauce,1,0.5,16
5377,08/05/2017 21:38,Mint Sauce,1,0.5,9
5374,08/05/2017 21:13,Onion Chutney,1,0.5,6
5370,08/05/2017 17:52,Mango Chutney,1,0.5,9
5370,08/05/2017 17:52,Mint Sauce,1,0.5,9
5360,07/05/2017 18:04,Mango Chutney,1,0.5,8
5348,06/05/2017 19:17,Onion Chutney,1,0.5,13
5345,06/05/2017 18:21,Onion Chutney,1,0.5,10
5331,05/05/2017 19:25,Mango Chutney,1,0.5,5
5283,29/04/2017 20:45,Mango Chutney,1,0.5,10
5264,28/04/2017 19:57,Mango Chutney,1,0.5,7
5254,28/04/2017 18:21,Onion Chutney,2,0.5,15
5251,28/04/2017 17:11,Mint Sauce,1,0.5,6
5242,27/04/2017 20:29,Onion Chutney,1,0.5,11
5242,27/04/2017 20:29,Lime Pickle,1,0.5,11
5227,26/04/2017 19:25,Onion Chutney,1,0.5,10
5224,26/04/2017 19:21,Onion Chutney,2,0.5,8
5211,24/04/2017 18:47,Mint Sauce,2,0.5,6
5207,23/04/2017 19:30,Onion Chutney,1,0.5,11
5200,22/04/2017 21:39,Mango Chutney,2,0.5,14
5200,22/04/2017 21:39,Onion Chutney,2,0.5,14
5199,22/04/2017 21:20,Onion Chutney,1,0.5,13
5192,22/04/2017 19:28,Mango Chutney,1,0.5,5
5181,22/04/2017 17:30,Mango Chutney,1,0.5,6
5181,22/04/2017 17:30,Mint Sauce,1,0.5,6
5180,22/04/2017 17:30,Mango Chutney,1,0.5,9
5180,22/04/2017 17:30,Mint Sauce,1,0.5,9
5170,21/04/2017 18:46,Mint Sauce,1,0.5,4
5161,20/04/2017 20:46,Onion Chutney,2,0.5,5
5157,20/04/2017 18:09,Mango Chutney,1,0.5,8
5152,19/04/2017 19:17,Lime Pickle,1,0.5,5
5130,17/04/2017 18:37,Mango Chutney,1,0.5,4
5106,15/04/2017 18:58,Mango Chutney,1,0.5,8
5099,15/04/2017 17:45,Mint Sauce,2,0.5,14
5091,14/04/2017 19:31,Mango Chutney,1,0.5,6
5088,14/04/2017 18:53,Mint Sauce,2,0.5,7
5062,12/04/2017 18:09,Lime Pickle,1,0.5,4
5043,09/04/2017 19:23,Lime Pickle,1,0.5,6
5036,09/04/2017 17:55,Lime Pickle,1,0.5,6
